base_name,normal_file,normal_label,normal_split,other_files,other_labels,same_label
carlong_0394_p01,carlong_0394_p01.png,62A05516,train,carlong_0394_p01_01.png,62A05516,True
carlong_0396_p01,carlong_0396_p01.png,51F59881,train,carlong_0396_p01_01.png,51F59881,True
carlong_0397_p01,carlong_0397_p01.png,51F59881,train,carlong_0397_p01_01.png,51F59881,True
carlong_0399_p01,carlong_0399_p01.png,51F24476,train,carlong_0399_p01_01.png,51F24476,True
carlong_0400_p01,carlong_0400_p01.png,56N7186,train,carlong_0400_p01_01.png,56N7186,True
carlong_0401_p01,carlong_0401_p01.png,51A72444,test,carlong_0401_p01_01.png,51A72444,True
carlong_0404_p01,carlong_0404_p01.png,51F31118,train,carlong_0404_p01_01.png,51F31118,True
carlong_0405_p01,carlong_0405_p01.png,51G25481,train,carlong_0405_p01_01.png,51G25481,True
carlong_0407_p01,carlong_0407_p01.png,51A01204,train,carlong_0407_p01_01.png,51A01204,True
carlong_0408_p01,carlong_0408_p01.png,51A01204,train,carlong_0408_p01_01.png,51A01204,True
carlong_0409_p01,carlong_0409_p01.png,50LD04411,train,carlong_0409_p01_01.png,50LD04411,True
carlong_0411_p01,carlong_0411_p01.png,51A85325,train,carlong_0411_p01_01.png,51A85325,True
carlong_0412_p01,carlong_0412_p01.png,51A85325,train,carlong_0412_p01_01.png,51A85325,True
carlong_0414_p01,carlong_0414_p01.png,51F64619,train,carlong_0414_p01_01.png,51F64619,True
carlong_0415_p01,carlong_0415_p01.png,51F64619,train,carlong_0415_p01_01.png,51F64619,True
carlong_0418_p01,carlong_0418_p01.png,51G21748,train,carlong_0418_p01_01.png,51G21748,True
carlong_0419_p01,carlong_0419_p01.png,51G21748,train,carlong_0419_p01_01.png,51G21748,True
carlong_0420_p01,carlong_0420_p01.png,51G10096,train,carlong_0420_p01_01.png,51G10096,True
carlong_0421_p01,carlong_0421_p01.png,51G10096,train,carlong_0421_p01_01.png,51G10096,True
carlong_0422_p01,carlong_0422_p01.png,51G37307,train,carlong_0422_p01_01.png,51G37307,True
carlong_0425_p01,carlong_0425_p01.png,51G39466,train,carlong_0425_p01_01.png,51G39466,True
carlong_0428_p01,carlong_0428_p01.png,51F06532,train,carlong_0428_p01_01.png,51F06532,True
carlong_0429_p01,carlong_0429_p01.png,51F06532,train,carlong_0429_p01_01.png,51F06532,True
carlong_0431_p01,carlong_0431_p01.png,51F61712,train,carlong_0431_p01_01.png,51F61712,True
carlong_0432_p01,carlong_0432_p01.png,51A77529,train,carlong_0432_p01_01.png,51A77529,True
carlong_0433_p01,carlong_0433_p01.png,51A77529,train,carlong_0433_p01_01.png,51A77529,True
carlong_0435_p01,carlong_0435_p01.png,93LD00103,train,carlong_0435_p01_01.png,93LD00103,True
carlong_0436_p01,carlong_0436_p01.png,93LD00103,train,carlong_0436_p01_01.png,93LD00103,True
carlong_0437_p01,carlong_0437_p01.png,51F88270,train,carlong_0437_p01_01.png,51F88270,True
carlong_0438_p01,carlong_0438_p01.png,51F88270,train,carlong_0438_p01_01.png,51F88270,True
carlong_0440_p01,carlong_0440_p01.png,51F88270,train,carlong_0440_p01_01.png,51F88270,True
carlong_0441_p01,carlong_0441_p01.png,51F88270,train,carlong_0441_p01_01.png,51F88270,True
carlong_0443_p01,carlong_0443_p01.png,51F22029,train,carlong_0443_p01_01.png,51F22029,True
carlong_0446_p01,carlong_0446_p01.png,51G01440,train,carlong_0446_p01_01.png,51G01440,True
carlong_0447_p01,carlong_0447_p01.png,51C59323,train,carlong_0447_p01_01.png,51C59323,True
carlong_0448_p01,carlong_0448_p01.png,51A05227,train,carlong_0448_p01_01.png,51A05227,True
carlong_0449_p01,carlong_0449_p01.png,51F65B5,test,carlong_0449_p01_01.png,51F65B5,True
carlong_0450_p01,carlong_0450_p01.png,51G21670,train,carlong_0450_p01_01.png,51G21670,True
carlong_0452_p01,carlong_0452_p01.png,51F59881,train,carlong_0452_p01_01.png,51F59881,True
carlong_0453_p01,carlong_0453_p01.png,51F63034,train,carlong_0453_p01_01.png,51F63034,True
carlong_0454_p01,carlong_0454_p01.png,51A01204,train,carlong_0454_p01_01.png,51A01204,True
carlong_0455_p01,carlong_0455_p01.png,51F06948,train,carlong_0455_p01_01.png,51F06948,True
carlong_0456_p01,carlong_0456_p01.png,51G39466,train,carlong_0456_p01_01.png,51G39466,True
carlong_0458_p01,carlong_0458_p01.png,51F07973,train,carlong_0458_p01_01.png,51F07973,True
carlong_0460_p01,carlong_0460_p01.png,51F88270,train,carlong_0460_p01_01.png,51F88270,True
carlong_0463_p01,carlong_0463_p01.png,51F16159,train,carlong_0463_p01_01.png,51F16159,True
carlong_0464_p01,carlong_0464_p01.png,61A22959,train,carlong_0464_p01_01.png,61A22959,True
carlong_0466_p01,carlong_0466_p01.png,51G37307,train,carlong_0466_p01_01.png,51G37307,True
carlong_0468_p01,carlong_0468_p01.png,51A72110,train,carlong_0468_p01_01.png,51A72110,True
carlong_0469_p01,carlong_0469_p01.png,51A96141,train,carlong_0469_p01_01.png,51A96141,True
carlong_0471_p01,carlong_0471_p01.png,51F44614,train,carlong_0471_p01_01.png,51F44614,True
carlong_0472_p01,carlong_0472_p01.png,51F44614,train,carlong_0472_p01_01.png,51F44614,True
carlong_0475_p01,carlong_0475_p01.png,51F24403,train,carlong_0475_p01_01.png,51F24403,True
carlong_0476_p01,carlong_0476_p01.png,51A69172,train,carlong_0476_p01_01.png,51A69172,True
carlong_0477_p01,carlong_0477_p01.png,51A69172,train,carlong_0477_p01_01.png,51A69172,True
carlong_0478_p01,carlong_0478_p01.png,51F16159,train,carlong_0478_p01_01.png,51F16159,True
carlong_0480_p01,carlong_0480_p01.png,61A39534,train,carlong_0480_p01_01.png,61A39534,True
carlong_0481_p01,carlong_0481_p01.png,51G51332,train,carlong_0481_p01_01.png,51G51332,True
carlong_0483_p01,carlong_0483_p01.png,51F22261,train,carlong_0483_p01_01.png,51F22261,True
carlong_0485_p01,carlong_0485_p01.png,51F58250,val,carlong_0485_p01_01.png,51F58250,True
carlong_0486_p01,carlong_0486_p01.png,51F64665,train,carlong_0486_p01_01.png,51F64665,True
carlong_0487_p01,carlong_0487_p01.png,51G47281,train,carlong_0487_p01_01.png,51G47281,True
carlong_0488_p01,carlong_0488_p01.png,51F59011,train,carlong_0488_p01_01.png,51F59011,True
carlong_0489_p01,carlong_0489_p01.png,61A30001,train,carlong_0489_p01_01.png,61A30001,True
carlong_0490_p01,carlong_0490_p01.png,61A22959,train,carlong_0490_p01_01.png,61A22959,True
carlong_0492_p01,carlong_0492_p01.png,51G27471,test,carlong_0492_p01_01.png,51G27471,True
carlong_0494_p01,carlong_0494_p01.png,56N0666,train,carlong_0494_p01_01.png,56N0666,True
carlong_0495_p01,carlong_0495_p01.png,51G47281,train,carlong_0495_p01_01.png,51G47281,True
carlong_0496_p01,carlong_0496_p01.png,51A89714,train,carlong_0496_p01_01.png,51A89714,True
carlong_0497_p01,carlong_0497_p01.png,51A89714,train,carlong_0497_p01_01.png,51A89714,True
carlong_0498_p01,carlong_0498_p01.png,51F49142,train,carlong_0498_p01_01.png,51F49142,True
carlong_0500_p01,carlong_0500_p01.png,51B21666,train,carlong_0500_p01_01.png,51B21666,True
carlong_0503_p01,carlong_0503_p01.png,51B21666,train,carlong_0503_p01_01.png,51B21666,True
carlong_0505_p01,carlong_0505_p01.png,51F20754,train,carlong_0505_p01_01.png,51F20754,True
carlong_0506_p01,carlong_0506_p01.png,51G42861,train,carlong_0506_p01_01.png,51G42861,True
carlong_0507_p01,carlong_0507_p01.png,51A96141,train,carlong_0507_p01_01.png,51A96141,True
carlong_0508_p01,carlong_0508_p01.png,51F31118,train,carlong_0508_p01_01.png,51F31118,True
carlong_0509_p01,carlong_0509_p01.png,51A96141,train,carlong_0509_p01_01.png,51A96141,True
carlong_0510_p01,carlong_0510_p01.png,51A96141,train,carlong_0510_p01_01.png,51A96141,True
carlong_0511_p01,carlong_0511_p01.png,51A96141,train,carlong_0511_p01_01.png,51A96141,True
carlong_0512_p01,carlong_0512_p01.png,60A03868,train,carlong_0512_p01_01.png,60A03868,True
carlong_0513_p01,carlong_0513_p01.png,50LD04411,train,carlong_0513_p01_01.png,50LD04411,True
carlong_0514_p01,carlong_0514_p01.png,51A85325,train,carlong_0514_p01_01.png,51A85325,True
carlong_0515_p01,carlong_0515_p01.png,51A85325,train,carlong_0515_p01_01.png,51A85325,True
carlong_0517_p01,carlong_0517_p01.png,51F44614,train,carlong_0517_p01_01.png,51F44614,True
carlong_0518_p01,carlong_0518_p01.png,51F63034,train,carlong_0518_p01_01.png,51F63034,True
carlong_0520_p01,carlong_0520_p01.png,51F63034,train,carlong_0520_p01_01.png,51F63034,True
carlong_0521_p01,carlong_0521_p01.png,51F24403,train,carlong_0521_p01_01.png,51F24403,True
carlong_0522_p01,carlong_0522_p01.png,51F24403,train,carlong_0522_p01_01.png,51F24403,True
carlong_0523_p01,carlong_0523_p01.png,51A72078,train,carlong_0523_p01_01.png,51A72078,True
carlong_0524_p01,carlong_0524_p01.png,51A72078,train,carlong_0524_p01_01.png,51A72078,True
carlong_0525_p01,carlong_0525_p01.png,51G51332,train,carlong_0525_p01_01.png,51G51332,True
carlong_0526_p01,carlong_0526_p01.png,51F69545,test,carlong_0526_p01_01.png,51F69545,True
carlong_0527_p01,carlong_0527_p01.png,51F15585,train,carlong_0527_p01_01.png,51F15585,True
carlong_0528_p01,carlong_0528_p01.png,51F15585,train,carlong_0528_p01_01.png,51F15585,True
carlong_0530_p01,carlong_0530_p01.png,51G01440,train,carlong_0530_p01_01.png,51G01440,True
carlong_0531_p01,carlong_0531_p01.png,51G01440,train,carlong_0531_p01_01.png,51G01440,True
carlong_0532_p01,carlong_0532_p01.png,51C59323,train,carlong_0532_p01_01.png,51C59323,True
carlong_0533_p01,carlong_0533_p01.png,51C59323,train,carlong_0533_p01_01.png,51C59323,True
carlong_0537_p01,carlong_0537_p01.png,51F22261,train,carlong_0537_p01_01.png,51F22261,True
carlong_0538_p01,carlong_0538_p01.png,51F59881,train,carlong_0538_p01_01.png,51F59881,True
carlong_0540_p01,carlong_0540_p01.png,51F22261,train,carlong_0540_p01_01.png,51F22261,True
carlong_0541_p01,carlong_0541_p01.png,51A01204,train,carlong_0541_p01_01.png,51A01204,True
carlong_0542_p01,carlong_0542_p01.png,51A01204,train,carlong_0542_p01_01.png,51A01204,True
carlong_0545_p01,carlong_0545_p01.png,51F06948,train,carlong_0545_p01_01.png,51F06948,True
carlong_0547_p01,carlong_0547_p01.png,51G39466,train,carlong_0547_p01_01.png,51G39466,True
carlong_0550_p01,carlong_0550_p01.png,51F07973,train,carlong_0550_p01_01.png,51F07973,True
carlong_0551_p01,carlong_0551_p01.png,51F07973,train,carlong_0551_p01_01.png,51F07973,True
carlong_0552_p01,carlong_0552_p01.png,51F07973,train,carlong_0552_p01_01.png,51F07973,True
carlong_0554_p01,carlong_0554_p01.png,51F61712,train,carlong_0554_p01_01.png,51F61712,True
carlong_0555_p01,carlong_0555_p01.png,51F61712,train,carlong_0555_p01_01.png,51F61712,True
carlong_0556_p01,carlong_0556_p01.png,51F88270,train,carlong_0556_p01_01.png,51F88270,True
carlong_0557_p01,carlong_0557_p01.png,51F55827,test,carlong_0557_p01_01.png,51F55827,True
carlong_0558_p01,carlong_0558_p01.png,51F63034,train,carlong_0558_p01_01.png,51F63034,True
carlong_0560_p01,carlong_0560_p01.png,51A69172,train,carlong_0560_p01_01.png,51A69172,True
carlong_0561_p01,carlong_0561_p01.png,51A69172,train,carlong_0561_p01_01.png,51A69172,True
carlong_0564_p01,carlong_0564_p01.png,61A22959,train,carlong_0564_p01_01.png,61A22959,True
carlong_0565_p01,carlong_0565_p01.png,61A22959,train,carlong_0565_p01_01.png,61A22959,True
carlong_0566_p01,carlong_0566_p01.png,51G10209,train,carlong_0566_p01_01.png,51G10209,True
carlong_0567_p01,carlong_0567_p01.png,51G10209,train,carlong_0567_p01_01.png,51G10209,True
carlong_0572_p01,carlong_0572_p01.png,60A35981,train,carlong_0572_p01_01.png,60A35981,True
carlong_0574_p01,carlong_0574_p01.png,51A60216,train,carlong_0574_p01_01.png,51A60216,True
carlong_0576_p01,carlong_0576_p01.png,51A72110,train,carlong_0576_p01_01.png,51A72110,True
carlong_0579_p01,carlong_0579_p01.png,29A51796,train,carlong_0579_p01_01.png,29A51796,True
carlong_0580_p01,carlong_0580_p01.png,29A51796,train,carlong_0580_p01_01.png,29A51796,True
carlong_0582_p01,carlong_0582_p01.png,51F44614,train,carlong_0582_p01_01.png,51F44614,True
carlong_0583_p01,carlong_0583_p01.png,51F44614,train,carlong_0583_p01_01.png,51F44614,True
carlong_0584_p01,carlong_0584_p01.png,51F44614,train,carlong_0584_p01_01.png,51F44614,True
carlong_0585_p01,carlong_0585_p01.png,51F44614,train,carlong_0585_p01_01.png,51F44614,True
carlong_0587_p01,carlong_0587_p01.png,29A51796,train,carlong_0587_p01_01.png,29A51796,True
carlong_0588_p01,carlong_0588_p01.png,29A51796,train,carlong_0588_p01_01.png,29A51796,True
carlong_0589_p01,carlong_0589_p01.png,51A60216,train,carlong_0589_p01_01.png,51A60216,True
carlong_0590_p01,carlong_0590_p01.png,51A60216,train,carlong_0590_p01_01.png,51A60216,True
carlong_0593_p01,carlong_0593_p01.png,51F24403,train,carlong_0593_p01_01.png,51F24403,True
carlong_0594_p01,carlong_0594_p01.png,51F24403,train,carlong_0594_p01_01.png,51F24403,True
carlong_0595_p01,carlong_0595_p01.png,61A39534,train,carlong_0595_p01_01.png,61A39534,True
carlong_0596_p01,carlong_0596_p01.png,61A39534,train,carlong_0596_p01_01.png,61A39534,True
carlong_0597_p01,carlong_0597_p01.png,51G51332,train,carlong_0597_p01_01.png,51G51332,True
carlong_0598_p01,carlong_0598_p01.png,51G51332,train,carlong_0598_p01_01.png,51G51332,True
carlong_0599_p01,carlong_0599_p01.png,51F15585,train,carlong_0599_p01_01.png,51F15585,True
carlong_0600_p01,carlong_0600_p01.png,51F15585,train,carlong_0600_p01_01.png,51F15585,True
carlong_0601_p01,carlong_0601_p01.png,51F22261,train,carlong_0601_p01_01.png,51F22261,True
carlong_0603_p01,carlong_0603_p01.png,60A35981,train,carlong_0603_p01_01.png,60A35981,True
carlong_0604_p01,carlong_0604_p01.png,51F59011,train,carlong_0604_p01_01.png,51F59011,True
carlong_0609_p01,carlong_0609_p01.png,51F59011,train,carlong_0609_p01_01.png,51F59011,True
carlong_0611_p01,carlong_0611_p01.png,61A30001,train,carlong_0611_p01_01.png,61A30001,True
carlong_0613_p01,carlong_0613_p01.png,51F02687,test,carlong_0613_p01_01.png,51F02687,True
carlong_0615_p01,carlong_0615_p01.png,51G51936,train,carlong_0615_p01_01.png,51G51936,True
carlong_0618_p01,carlong_0618_p01.png,51A69172,train,carlong_0618_p01_01.png,51A69172,True
carlong_0619_p01,carlong_0619_p01.png,51A69172,train,carlong_0619_p01_01.png,51A69172,True
carlong_0620_p01,carlong_0620_p01.png,51F16159,train,carlong_0620_p01_01.png,51F16159,True
carlong_0621_p01,carlong_0621_p01.png,51F16159,train,carlong_0621_p01_01.png,51F16159,True
carlong_0623_p01,carlong_0623_p01.png,51G47281,train,carlong_0623_p01_01.png,51G47281,True
carlong_0624_p01,carlong_0624_p01.png,51G49160,train,carlong_0624_p01_01.png,51G49160,True
carlong_0626_p01,carlong_0626_p01.png,51F20754,train,carlong_0626_p01_01.png,51F20754,True
carlong_0627_p01,carlong_0627_p01.png,51F20754,train,carlong_0627_p01_01.png,51F20754,True
carlong_0628_p01,carlong_0628_p01.png,51A89714,train,carlong_0628_p01_01.png,51A89714,True
carlong_0629_p01,carlong_0629_p01.png,51A89714,train,carlong_0629_p01_01.png,51A89714,True
carlong_0631_p01,carlong_0631_p01.png,50LD04411,train,carlong_0631_p01_01.png,50LD04411,True
carlong_0632_p01,carlong_0632_p01.png,51A85325,train,carlong_0632_p01_01.png,51A85325,True
carlong_0634_p01,carlong_0634_p01.png,51G25181,train,carlong_0634_p01_01.png,51G25181,True
carlong_0636_p01,carlong_0636_p01.png,51F49142,train,carlong_0636_p01_01.png,51F49142,True
carlong_0638_p01,carlong_0638_p01.png,51B21666,train,carlong_0638_p01_01.png,51B21666,True
carlong_0640_p01,carlong_0640_p01.png,51A90905,train,carlong_0640_p01_01.png,51A90905,True
carlong_0641_p01,carlong_0641_p01.png,51G10096,train,carlong_0641_p01_01.png,51G10096,True
carlong_0642_p01,carlong_0642_p01.png,51G10096,train,carlong_0642_p01_01.png,51G10096,True
carlong_0643_p01,carlong_0643_p01.png,48A05177,train,carlong_0643_p01_01.png,48A05177,True
carlong_0644_p01,carlong_0644_p01.png,48A05177,train,carlong_0644_p01_01.png,48A05177,True
carlong_0647_p01,carlong_0647_p01.png,51A72110,train,carlong_0647_p01_01.png,51A72110,True
carlong_0648_p01,carlong_0648_p01.png,51A72110,train,carlong_0648_p01_01.png,51A72110,True
carlong_0649_p01,carlong_0649_p01.png,51G37307,train,carlong_0649_p01_01.png,51G37307,True
carlong_0651_p01,carlong_0651_p01.png,60A35981,train,carlong_0651_p01_01.png,60A35981,True
carlong_0653_p01,carlong_0653_p01.png,51G47340,train,carlong_0653_p01_01.png,51G47340,True
carlong_0654_p01,carlong_0654_p01.png,51A96141,train,carlong_0654_p01_01.png,51A96141,True
carlong_0655_p01,carlong_0655_p01.png,51A96141,train,carlong_0655_p01_01.png,51A96141,True
carlong_0656_p01,carlong_0656_p01.png,51A96141,train,carlong_0656_p01_01.png,51A96141,True
carlong_0657_p01,carlong_0657_p01.png,51A96141,train,carlong_0657_p01_01.png,51A96141,True
carlong_0661_p01,carlong_0661_p01.png,60A21418,train,carlong_0661_p01_01.png,60A21418,True
carlong_0664_p01,carlong_0664_p01.png,51A77529,train,carlong_0664_p01_01.png,51A77529,True
carlong_0665_p01,carlong_0665_p01.png,51A77529,train,carlong_0665_p01_01.png,51A77529,True
carlong_0666_p01,carlong_0666_p01.png,51F44614,train,carlong_0666_p01_01.png,51F44614,True
carlong_0667_p01,carlong_0667_p01.png,51F44614,train,carlong_0667_p01_01.png,51F44614,True
carlong_0668_p01,carlong_0668_p01.png,51G51008,train,carlong_0668_p01_01.png,51G51008,True
carlong_0670_p01,carlong_0670_p01.png,51F24403,train,carlong_0670_p01_01.png,51F24403,True
carlong_0671_p01,carlong_0671_p01.png,51F79512,train,carlong_0671_p01_01.png,51F79512,True
carlong_0672_p01,carlong_0672_p01.png,51F79512,train,carlong_0672_p01_01.png,51F79512,True
carlong_0673_p01,carlong_0673_p01.png,51A05227,train,carlong_0673_p01_01.png,51A05227,True
carlong_0674_p01,carlong_0674_p01.png,51A05227,train,carlong_0674_p01_01.png,51A05227,True
carlong_0675_p01,carlong_0675_p01.png,51F59881,train,carlong_0675_p01_01.png,51F59881,True
carlong_0676_p01,carlong_0676_p01.png,51F59881,train,carlong_0676_p01_01.png,51F59881,True
carlong_0679_p01,carlong_0679_p01.png,51F07973,train,carlong_0679_p01_01.png,51F07973,True
carlong_0681_p01,carlong_0681_p01.png,51F61712,train,carlong_0681_p01_01.png,51F61712,True
carlong_0683_p01,carlong_0683_p01.png,51A55433,train,carlong_0683_p01_01.png,51A55433,True
carlong_0684_p01,carlong_0684_p01.png,51F88270,train,carlong_0684_p01_01.png,51F88270,True
carlong_0685_p01,carlong_0685_p01.png,30E00090,train,carlong_0685_p01_01.png,30E00090,True
carlong_0686_p01,carlong_0686_p01.png,30E00090,train,carlong_0686_p01_01.png,30E00090,True
carlong_0687_p01,carlong_0687_p01.png,51F63034,train,carlong_0687_p01_01.png,51F63034,True
carlong_0688_p01,carlong_0688_p01.png,51F63034,train,carlong_0688_p01_01.png,51F63034,True
carlong_0690_p01,carlong_0690_p01.png,51A69172,train,carlong_0690_p01_01.png,51A69172,True
carlong_0691_p01,carlong_0691_p01.png,51G10209,train,carlong_0691_p01_01.png,51G10209,True
carlong_0693_p01,carlong_0693_p01.png,51G51008,train,carlong_0693_p01_01.png,51G51008,True
carlong_0695_p01,carlong_0695_p01.png,51F35613,train,carlong_0695_p01_01.png,51F35613,True
carlong_0696_p01,carlong_0696_p01.png,51A72110,train,carlong_0696_p01_01.png,51A72110,True
carlong_0697_p01,carlong_0697_p01.png,51A96141,train,carlong_0697_p01_01.png,51A96141,True
carlong_0698_p01,carlong_0698_p01.png,51A96141,train,carlong_0698_p01_01.png,51A96141,True
carlong_0700_p01,carlong_0700_p01.png,51F44614,train,carlong_0700_p01_01.png,51F44614,True
carlong_0701_p01,carlong_0701_p01.png,51F24403,train,carlong_0701_p01_01.png,51F24403,True
carlong_0704_p01,carlong_0704_p01.png,51G51332,train,carlong_0704_p01_01.png,51G51332,True
carlong_0706_p01,carlong_0706_p01.png,51F15585,train,carlong_0706_p01_01.png,51F15585,True
carlong_0707_p01,carlong_0707_p01.png,51F15585,train,carlong_0707_p01_01.png,51F15585,True
carlong_0709_p01,carlong_0709_p01.png,51F15585,train,carlong_0709_p01_01.png,51F15585,True
carlong_0711_p01,carlong_0711_p01.png,51G51332,train,carlong_0711_p01_01.png,51G51332,True
carlong_0712_p01,carlong_0712_p01.png,60A35981,train,carlong_0712_p01_01.png,60A35981,True
carlong_0714_p01,carlong_0714_p01.png,29A51796,train,carlong_0714_p01_01.png,29A51796,True
carlong_0717_p01,carlong_0717_p01.png,86A06642,val,carlong_0717_p01_01.png,86A06642,True
carlong_0718_p01,carlong_0718_p01.png,51F59011,train,carlong_0718_p01_01.png,51F59011,True
carlong_0719_p01,carlong_0719_p01.png,51G20536,train,carlong_0719_p01_01.png,51G20536,True
carlong_0723_p01,carlong_0723_p01.png,51F15380,val,carlong_0723_p01_01.png,51F15380,True
carlong_0724_p01,carlong_0724_p01.png,51F21255,train,carlong_0724_p01_01.png,51F21255,True
carlong_0726_p01,carlong_0726_p01.png,51F69259,train,carlong_0726_p01_01.png,51F69259,True
carlong_0727_p01,carlong_0727_p01.png,51F69259,train,carlong_0727_p01_01.png,51F69259,True
carlong_0728_p01,carlong_0728_p01.png,51F13251,train,carlong_0728_p01_01.png,51F13251,True
carlong_0729_p01,carlong_0729_p01.png,51F13251,train,carlong_0729_p01_01.png,51F13251,True
carlong_0730_p01,carlong_0730_p01.png,51F15585,train,carlong_0730_p01_01.png,51F15585,True
carlong_0732_p01,carlong_0732_p01.png,29A23950,train,carlong_0732_p01_01.png,29A23950,True
carlong_0734_p01,carlong_0734_p01.png,51F15585,train,carlong_0734_p01_01.png,51F15585,True
carlong_0735_p01,carlong_0735_p01.png,51F15585,train,carlong_0735_p01_01.png,51F15585,True
carlong_0736_p01,carlong_0736_p01.png,51G48154,train,carlong_0736_p01_01.png,51G48154,True
carlong_0737_p01,carlong_0737_p01.png,51G48154,train,carlong_0737_p01_01.png,51G48154,True
carlong_0738_p01,carlong_0738_p01.png,51F77836,train,carlong_0738_p01_01.png,51F77836,True
carlong_0739_p01,carlong_0739_p01.png,51F77836,train,carlong_0739_p01_01.png,51F77836,True
carlong_0740_p01,carlong_0740_p01.png,51F98466,train,carlong_0740_p01_01.png,51F98466,True
carlong_0741_p01,carlong_0741_p01.png,51F98466,train,carlong_0741_p01_01.png,51F98466,True
carlong_0744_p01,carlong_0744_p01.png,51F21255,train,carlong_0744_p01_01.png,51F21255,True
carlong_0745_p01,carlong_0745_p01.png,51F27809,train,carlong_0745_p01_01.png,51F27809,True
carlong_0746_p01,carlong_0746_p01.png,51F27809,train,carlong_0746_p01_01.png,51F27809,True
carlong_0747_p01,carlong_0747_p01.png,51G20536,train,carlong_0747_p01_01.png,51G20536,True
carlong_0748_p01,carlong_0748_p01.png,51F22261,train,carlong_0748_p01_01.png,51F22261,True
carlong_0749_p01,carlong_0749_p01.png,30V3993,train,carlong_0749_p01_01.png,30V3993,True
carlong_0750_p01,carlong_0750_p01.png,30V3993,train,carlong_0750_p01_01.png,30V3993,True
carlong_0751_p01,carlong_0751_p01.png,51G10096,train,carlong_0751_p01_01.png,51G10096,True
carlong_0752_p01,carlong_0752_p01.png,51A75932,test,carlong_0752_p01_01.png,51A75932,True
carlong_0754_p01,carlong_0754_p01.png,60LD4379,val,carlong_0754_p01_01.png,60LD4379,True
carlong_0755_p01,carlong_0755_p01.png,60A35981,train,carlong_0755_p01_01.png,60A35981,True
carlong_0756_p01,carlong_0756_p01.png,60A35981,train,carlong_0756_p01_01.png,60A35981,True
carlong_0757_p01,carlong_0757_p01.png,51A05227,train,carlong_0757_p01_01.png,51A05227,True
carlong_0758_p01,carlong_0758_p01.png,29A51796,train,carlong_0758_p01_01.png,29A51796,True
carlong_0760_p01,carlong_0760_p01.png,29A51796,train,carlong_0760_p01_01.png,29A51796,True
carlong_0761_p01,carlong_0761_p01.png,51F89357,train,carlong_0761_p01_01.png,51F89357,True
carlong_0762_p01,carlong_0762_p01.png,51A05227,train,carlong_0762_p01_01.png,51A05227,True
carlong_0763_p01,carlong_0763_p01.png,51F59011,train,carlong_0763_p01_01.png,51F59011,True
carlong_0765_p01,carlong_0765_p01.png,93LD00103,train,carlong_0765_p01_01.png,93LD00103,True
carlong_0767_p01,carlong_0767_p01.png,51A05227,train,carlong_0767_p01_01.png,51A05227,True
carlong_0768_p01,carlong_0768_p01.png,51F59881,train,carlong_0768_p01_01.png,51F59881,True
carlong_0769_p01,carlong_0769_p01.png,51F59881,train,carlong_0769_p01_01.png,51F59881,True
carlong_0771_p01,carlong_0771_p01.png,51A01204,train,carlong_0771_p01_01.png,51A01204,True
carlong_0773_p01,carlong_0773_p01.png,51F06948,train,carlong_0773_p01_01.png,51F06948,True
carlong_0775_p01,carlong_0775_p01.png,51F07973,train,carlong_0775_p01_01.png,51F07973,True
carlong_0776_p01,carlong_0776_p01.png,51F61712,train,carlong_0776_p01_01.png,51F61712,True
carlong_0778_p01,carlong_0778_p01.png,51F59011,train,carlong_0778_p01_01.png,51F59011,True
carlong_0779_p01,carlong_0779_p01.png,51A55433,train,carlong_0779_p01_01.png,51A55433,True
carlong_0780_p01,carlong_0780_p01.png,30E00090,train,carlong_0780_p01_01.png,30E00090,True
carlong_0781_p01,carlong_0781_p01.png,51F63034,train,carlong_0781_p01_01.png,51F63034,True
carlong_0782_p01,carlong_0782_p01.png,51F63034,train,carlong_0782_p01_01.png,51F63034,True
carlong_0783_p01,carlong_0783_p01.png,51A69172,train,carlong_0783_p01_01.png,51A69172,True
carlong_0784_p01,carlong_0784_p01.png,51A69172,train,carlong_0784_p01_01.png,51A69172,True
carlong_0785_p01,carlong_0785_p01.png,61A22959,train,carlong_0785_p01_01.png,61A22959,True
carlong_0786_p01,carlong_0786_p01.png,61A22959,train,carlong_0786_p01_01.png,61A22959,True
carlong_0787_p01,carlong_0787_p01.png,51G51008,train,carlong_0787_p01_01.png,51G51008,True
carlong_0788_p01,carlong_0788_p01.png,51G51008,train,carlong_0788_p01_01.png,51G51008,True
carlong_0789_p01,carlong_0789_p01.png,51F35613,train,carlong_0789_p01_01.png,51F35613,True
carlong_0790_p01,carlong_0790_p01.png,51F35613,train,carlong_0790_p01_01.png,51F35613,True
carlong_0791_p01,carlong_0791_p01.png,51A72110,train,carlong_0791_p01_01.png,51A72110,True
carlong_0794_p01,carlong_0794_p01.png,51A96141,train,carlong_0794_p01_01.png,51A96141,True
carlong_0797_p01,carlong_0797_p01.png,51F44614,train,carlong_0797_p01_01.png,51F44614,True
carlong_0798_p01,carlong_0798_p01.png,51F24403,train,carlong_0798_p01_01.png,51F24403,True
carlong_0800_p01,carlong_0800_p01.png,51F75326,train,carlong_0800_p01_01.png,51F75326,True
carlong_0801_p01,carlong_0801_p01.png,51G51332,train,carlong_0801_p01_01.png,51G51332,True
carlong_0803_p01,carlong_0803_p01.png,51F15585,train,carlong_0803_p01_01.png,51F15585,True
